,Unnamed: 0,source,target
1363,1363,105774,null
1364,1364,118676,110640
1365,1365,122732,127388
1366,1366,110640,124480
1367,1367,110640,105774
1368,1368,110640,116025
1369,1369,113565,null
1370,1370,120113,108845
1371,1371,110640,116022
1372,1372,120113,114782
1373,1373,110640,106565
1374,1374,117460,null
1375,1375,113621,113565
1376,1376,110640,117375
1377,1377,110640,111930
1378,1378,113621,121650
1379,1379,110640,126376
1380,1380,110640,121054
1381,1381,110640,112284
1382,1382,101711,103479
1383,1383,101711,117465
1384,1384,118740,117467
1385,1385,101711,117465
1386,1386,110640,117409
1387,1387,110640,103694
1388,1388,110640,113166
1389,1389,110640,113512
1390,1390,117417,null
1391,1391,110640,110640
1392,1392,122690,null
1393,1393,122690,104586
1394,1394,113081,null
1395,1395,113081,117467
1396,1396,117381,117467
1397,1397,117381,15703
1398,1398,125480,117467
1399,1399,114388,110640
1400,1400,111326,null
1401,1401,114388,null
1402,1402,125480,116350
1403,1403,125480,113084
1404,1404,125480,116906
1405,1405,110640,114388
1406,1406,116375,125480
1407,1407,116996,4656
1408,1408,125746,124670
1409,1409,112284,110640
1410,1410,125746,117459
1411,1411,125746,110640
1412,1412,125746,12388
1413,1413,125746,13254
1414,1414,116996,null
1415,1415,116996,118804
1416,1416,103047,null
1417,1417,112284,null
1418,1418,103047,null
1419,1419,103047,112079
1420,1420,116996,118804
1421,1421,104584,null
1422,1422,125746,113565
1423,1423,125746,127374
1424,1424,125746,116906
1425,1425,125746,125805
1426,1426,125746,113362
1427,1427,125746,4656
1428,1428,125746,808
1429,1429,124071,null
1430,1430,114456,null
1431,1431,125746,103047
1432,1432,125746,103047
1433,1433,126981,118610
1434,1434,126981,102372
1435,1435,113961,null
1436,1436,113961,124071
1437,1437,113961,103047
1438,1438,117459,111746
1439,1439,125480,null
1440,1440,94234,125480
1441,1441,94234,113961
1442,1442,94234,103047
1443,1443,116707,null
1444,1444,116707,122732
1445,1445,94234,null
1446,1446,114065,null
1447,1447,114065,null
1448,1448,114418,110640
1449,1449,1788,null
1450,1450,103047,103047
1451,1451,114782,94234
1452,1452,115608,null
1453,1453,110640,114065
1454,1454,110640,117417
1455,1455,125674,null
1456,1456,732,113512
1457,1457,113150,115608
1458,1458,113150,114782
1459,1459,113150,125480
1460,1460,103047,106565
1461,1461,116255,null
1462,1462,116259,110640
1463,1463,116259,114694
1464,1464,110640,114782
1465,1465,110640,116255
1466,1466,113359,1788
1467,1467,125674,124670
1468,1468,113359,null
1469,1469,100272,118647
1470,1470,111879,117467
1471,1471,111879,113359
1472,1472,111879,116255
1473,1473,113565,null
1474,1474,113359,113565
1475,1475,113359,111879
1476,1476,113359,114871
1477,1477,113359,104425
1478,1478,113565,113359
1479,1479,111495,116255
1480,1480,111495,125480
1481,1481,111495,113961
1482,1482,111495,117375
1483,1483,111495,105661
1484,1484,113605,null
1485,1485,410,null
1486,1486,104584,null
1487,1487,104228,113565
1488,1488,104228,117417
1489,1489,125267,114694
1490,1490,105355,122329
1491,1491,114090,113359
1492,1492,114090,104584
1493,1493,114090,113150
1494,1494,114090,null
1495,1495,111326,111326
1496,1496,111326,111326
1497,1497,111326,104584
1498,1498,111326,116255
1499,1499,111326,125480
1500,1500,104731,125480
1501,1501,119466,null
1502,1502,119466,null
1503,1503,104214,113605
1504,1504,104214,113359
1505,1505,104214,111879
1506,1506,104214,125674
1507,1507,104214,119466
1508,1508,104214,119466
1509,1509,116405,null
1510,1510,110640,110640
1511,1511,119466,null
1512,1512,119466,117448
1513,1513,119466,104214
1514,1514,113166,104584
1515,1515,113166,113961
1516,1516,113166,124071
1517,1517,112181,119466
1518,1518,113166,112284
1519,1519,113166,null
1520,1520,103961,117472
1521,1521,103961,116396
1522,1522,103961,103961
1523,1523,104584,104584
1524,1524,117288,null
1525,1525,104584,null
1526,1526,113677,null
1527,1527,113677,117288
1528,1528,113677,113605
1529,1529,113677,118824
1530,1530,113677,13254
1531,1531,117459,116706
1532,1532,117459,112079
1533,1533,117459,null
1534,1534,113162,113166
1535,1535,113162,null
1536,1536,114782,113162
1537,1537,117030,117568
1538,1538,111404,null
1539,1539,117030,117634
1540,1540,111404,113162
1541,1541,111404,113166
1542,1542,117030,116973
1543,1543,111404,116471
1544,1544,111404,116405
1545,1545,117030,112079
1546,1546,111404,117375
1547,1547,113312,111404
1548,1548,113312,113162
1549,1549,113312,103961
1550,1550,117375,117472
1551,1551,117375,110640
1552,1552,117375,111495
1553,1553,113605,104214
1554,1554,115346,null
1555,1555,113605,113677
1556,1556,113312,104465
1557,1557,111891,15703
1558,1558,113312,121650
1559,1559,116762,104214
1560,1560,111891,111404
1561,1561,111891,113162
1562,1562,111891,117459
1563,1563,117375,null
1564,1564,111891,104584
1565,1565,104586,104547
1566,1566,106823,113162
1567,1567,113498,null
1568,1568,111775,117467
1569,1569,113498,112296
1570,1570,124784,117288
1571,1571,99987,null
1572,1572,110640,117375
1573,1573,117782,null
1574,1574,121564,null
1575,1575,116892,104547
1576,1576,116892,114694
1577,1577,117925,117467
1578,1578,117375,110640
1579,1579,112775,113621
1580,1580,112775,127374
1581,1581,115739,null
1582,1582,34179,115739
1583,1583,117925,113359
1584,1584,117837,null
1585,1585,1065,null
1586,1586,117925,116707
1587,1587,1065,113162
1588,1588,34179,110640
1589,1589,117837,113677
1590,1590,117925,110640
1591,1591,118504,null
1592,1592,123391,110640
1593,1593,1065,116255
1594,1594,117925,113621
1595,1595,117925,122732
1596,1596,117634,null
1597,1597,117925,116906
1598,1598,105250,113162
1599,1599,102372,null
1600,1600,117925,113618
1601,1601,361,113677
1602,1602,361,117288
1603,1603,113082,null
1604,1604,117925,124630
1605,1605,111885,null
1606,1606,112883,null
1607,1607,113082,111885
1608,1608,113755,110640
1609,1609,111746,null
1610,1610,111885,113082
1611,1611,117925,808
1612,1612,113082,111746
1613,1613,111885,111746
1614,1614,361,null
1615,1615,117925,808
1616,1616,111746,111885
1617,1617,113755,102372
1618,1618,111746,113082
1619,1619,361,121711
1620,1620,117509,110640
1621,1621,1280,122690
1622,1622,1280,122331
1623,1623,1280,104586
1624,1624,361,114782
1625,1625,1280,114674
1626,1626,1280,104989
1627,1627,117509,110640
1628,1628,117509,110640
1629,1629,39854,null
1630,1630,117925,116255
1631,1631,1280,105165
1632,1632,1280,18161
1633,1633,1280,112293
1634,1634,117509,113082
1635,1635,1280,121776
1636,1636,1280,121776
1637,1637,4383,null
1638,1638,110640,117782
1639,1639,4383,111885
1640,1640,113691,125746
1641,1641,113691,null
1642,1642,103961,99987
1643,1643,103961,99987
1644,1644,116025,34179
1645,1645,116025,118504
1646,1646,116025,111746
1647,1647,116025,113691
1648,1648,117568,117810
1649,1649,117579,114782
1650,1650,117579,125772
1651,1651,113084,null
1652,1652,113084,111746
1653,1653,113084,113084
1654,1654,112775,null
1655,1655,112775,114782
1656,1656,113084,null
1657,1657,103051,null
1658,1658,116924,103051
1659,1659,106324,null
1660,1660,106324,114782
1661,1661,113485,null
1662,1662,117343,null
1663,1663,102768,117467
1664,1664,117343,113498
1665,1665,102768,null
1666,1666,117343,113629
1667,1667,117343,112667
1668,1668,117343,111852
1669,1669,117343,123984
1670,1670,117837,114694
1671,1671,116706,103500
1672,1672,118369,111891
1673,1673,116601,null
1674,1674,127374,114694
1675,1675,117467,null
1676,1676,117662,null
1677,1677,117467,117608
1678,1678,103048,116601
1679,1679,116143,116601
1680,1680,117662,117662
1681,1681,116318,113082
1682,1682,110640,113755
1683,1683,110640,117662
1684,1684,110640,113485
1685,1685,110640,117467
1686,1686,124777,124646
1687,1687,124777,115086
1688,1688,110640,4383
1689,1689,117381,113677
1690,1690,124777,113081
1691,1691,117465,8981
1692,1692,124777,1788
1693,1693,117381,117925
1694,1694,110640,103961
1695,1695,117381,113565
1696,1696,117381,101711
1697,1697,118676,110640
1698,1698,114090,113930
1699,1699,117381,null
1700,1700,114090,110640
1701,1701,120954,112296
1702,1702,117381,113081
1703,1703,117381,102768
1704,1704,104586,126376
1705,1705,115004,117467
1706,1706,104586,113755
1707,1707,115004,15703
1708,1708,116131,39854
1709,1709,117381,117381
1710,1710,117381,114694
1711,1711,120954,null
1712,1712,105098,110640
1713,1713,104586,null
1714,1714,105098,12388
1715,1715,103047,104465
1716,1716,94234,null
1717,1717,110640,null
1718,1718,110640,114782
1719,1719,110640,117203
1720,1720,110640,94234
1721,1721,443,null
1722,1722,128941,null
1723,1723,111545,103961
1724,1724,116706,null
1725,1725,113081,117381
1726,1726,116706,110640
1727,1727,113081,113677
1728,1728,113081,124777
1729,1729,113081,117381
1730,1730,108283,102372
1731,1731,112284,113166
1732,1732,112284,null
1733,1733,104584,103961
1734,1734,113854,117448
1735,1735,127093,null
1736,1736,127093,null
1737,1737,119779,null
1738,1738,113854,121048
1739,1739,119722,null
1740,1740,114698,null
1741,1741,113854,null
1742,1742,15795,127093
1743,1743,117576,null
1744,1744,117576,117634
1745,1745,118853,null
1746,1746,117550,null
1747,1747,117576,116601
1748,1748,13003,119779
1749,1749,110640,116706
1750,1750,110640,118853
1751,1751,110640,113854
1752,1752,110640,443
1753,1753,110640,116706
1754,1754,116973,117634
1755,1755,117634,116973
1756,1756,112775,114782
1757,1757,128325,119779
1758,1758,112024,null
1759,1759,124538,117467
1760,1760,128325,112284
1761,1761,121537,111326
1762,1762,124538,119822
1763,1763,124670,116706
1764,1764,124670,null
1765,1765,120696,110640
1766,1766,128325,117381
1767,1767,117472,null
1768,1768,128325,119466
1769,1769,117472,117472
1770,1770,117662,117662
1771,1771,35480,110640
1772,1772,112043,110640
1773,1773,112043,104853
1774,1774,103048,null
1775,1775,112043,111782
1776,1776,35480,null
1777,1777,116601,103048
1778,1778,121650,null
1779,1779,103429,103048
1780,1780,121537,null
1781,1781,112043,null
1782,1782,121650,113312
1783,1783,111531,119822
1784,1784,116322,120696
1785,1785,105737,117467
1786,1786,105737,112043
1787,1787,105737,121537
1788,1788,105737,112024
1789,1789,103051,null
1790,1790,117929,13003
1791,1791,117929,null
1792,1792,113362,null
1793,1793,16228,120696
1794,1794,16228,103051
1795,1795,16228,112043
1796,1796,16228,117472
1797,1797,16228,35480
1798,1798,117929,null
1799,1799,121076,117467
1800,1800,4383,110640
1801,1801,121076,113930
1802,1802,1280,124670
1803,1803,121076,120696
1804,1804,111852,120696
1805,1805,111852,null
1806,1806,111852,null
1807,1807,111852,null
1808,1808,117467,110640
1809,1809,116774,1280
1810,1810,39714,null
1811,1811,116100,113217
1812,1812,117467,128325
1813,1813,117467,110640
1814,1814,117467,118824
1815,1815,117448,null
1816,1816,117805,null
1817,1817,117467,117568
1818,1818,103440,112043
1819,1819,103440,121650
1820,1820,117929,103440
1821,1821,117467,106112
1822,1822,117929,114698
1823,1823,117929,119722
1824,1824,117467,18161
1825,1825,117929,117381
1826,1826,117929,113677
1827,1827,117467,null
1828,1828,106112,127093
1829,1829,115584,null
1830,1830,117409,null
1831,1831,111650,103440
1832,1832,102935,null
1833,1833,111650,117929
1834,1834,111650,113362
1835,1835,117467,null
1836,1836,35480,127188
1837,1837,106412,116706
1838,1838,106412,120696
1839,1839,117340,null
1840,1840,102372,null
1841,1841,118393,113930
1842,1842,104509,117467
1843,1843,102935,117409
1844,1844,118393,111650
1845,1845,105435,117929
1846,1846,102935,117448
1847,1847,104949,null
1848,1848,122942,null
1849,1849,103493,null
1850,1850,114065,null
1851,1851,118804,null
1852,1852,114065,110640
1853,1853,114298,null
1854,1854,118804,15795
1855,1855,118823,104509
1856,1856,123391,117343
1857,1857,116422,110640
1858,1858,103314,null
1859,1859,103048,103314
1860,1860,103429,null
1861,1861,117782,117409
1862,1862,103429,103048
1863,1863,103048,103429
1864,1864,103314,103048
1865,1865,115432,null
1866,1866,114268,110640
1867,1867,102768,117381
1868,1868,102768,117381
1869,1869,102768,102768
1870,1870,124055,null
1871,1871,124055,117805
1872,1872,117782,null
1873,1873,114268,361
1874,1874,117782,117782
1875,1875,1210,null
1876,1876,117782,102935
1877,1877,117782,16228
1878,1878,117782,117448
1879,1879,114268,117448
1880,1880,129464,115432
1881,1881,111811,null
1882,1882,110640,111811
1883,1883,110640,1210
1884,1884,110640,114065
1885,1885,110640,102372
1886,1886,110640,118804
1887,1887,118262,null
1888,1888,118262,105737
1889,1889,118262,127093
1890,1890,113809,120696
1891,1891,112284,128325
1892,1892,112284,117782
1893,1893,129474,null
1894,1894,112284,35480
1895,1895,112284,117472
1896,1896,125835,null
1897,1897,37944,null
1898,1898,34179,117782
1899,1899,125835,115584
1900,1900,124201,110640
1901,1901,111650,null
1902,1902,111650,104949
1903,1903,111650,105435
1904,1904,124201,34527
1905,1905,117518,null
1906,1906,113506,null
1907,1907,117518,117518
1908,1908,117518,39714
1909,1909,117518,105737
1910,1910,117518,122942
1911,1911,124201,112043
1912,1912,118509,114694
1913,1913,117518,112024
1914,1914,124201,120113
1915,1915,117929,null
1916,1916,118509,null
1917,1917,118509,121650
1918,1918,117929,118262
1919,1919,117929,117782
1920,1920,117459,null
1921,1921,113245,117518
1922,1922,108283,null
1923,1923,113245,104547
1924,1924,113245,118509
1925,1925,108263,null
1926,1926,113245,113506
1927,1927,124201,113166
1928,1928,113245,116350
1929,1929,1300,null
1930,1930,1300,1300
1931,1931,1300,1300
1932,1932,1300,103493
1933,1933,1300,117448
1934,1934,1300,102935
1935,1935,102542,110640
1936,1936,102542,118676
1937,1937,102542,110640
1938,1938,116256,110640
1939,1939,113805,null
1940,1940,116481,110640
1941,1941,114388,null
1942,1942,443,116025
1943,1943,443,102372
1944,1944,118116,113805
1945,1945,118116,118116
1946,1946,116481,null
1947,1947,118116,110640
1948,1948,443,110640
1949,1949,118116,null
1950,1950,118116,102372
1951,1951,118116,null
1952,1952,118116,117448
1953,1953,118116,114694
1954,1954,118116,117929
1955,1955,124000,113805
1956,1956,118116,113506
1957,1957,118116,111650
1958,1958,118116,125835
1959,1959,118116,129474
1960,1960,118116,122942
1961,1961,118116,117340
1962,1962,118116,108283
1963,1963,104464,114388
1964,1964,104464,null
1965,1965,117459,111891
1966,1966,104464,104464
1967,1967,117459,113162
1968,1968,117459,116384
1969,1969,117459,115162
1970,1970,117459,1661
1971,1971,117459,111930
1972,1972,117459,117448
1973,1973,117459,116255
1974,1974,126981,110640
1975,1975,126981,117518
1976,1976,119766,113506
1977,1977,119766,111650
1978,1978,119766,121650
1979,1979,94389,117393
1980,1980,94389,110690
1981,1981,94389,808
1982,1982,94389,111266
1983,1983,31879,null
1984,1984,110640,118116
1985,1985,110640,118116
1986,1986,110640,108263
1987,1987,110640,1280
1988,1988,110640,110640
1989,1989,113674,null
1990,1990,110640,null
1991,1991,436,null
1992,1992,443,null
1993,1993,112956,117448
1994,1994,127147,null
1995,1995,12443,null
1996,1996,113629,null
1997,1997,116509,114694
1998,1998,113629,117518
1999,1999,35480,12443
2000,2000,103440,113629
2001,2001,35480,117576
2002,2002,123825,null
2003,2003,35480,117518
2004,2004,103440,null
2005,2005,35480,112043
2006,2006,118823,37944
2007,2007,35480,103051
2008,2008,123825,118509
2009,2009,123825,125835
2010,2010,118823,null
2011,2011,122172,null
2012,2012,123825,117929
2013,2013,123825,120113
2014,2014,127537,null
2015,2015,127537,120558
2016,2016,127537,111878
2017,2017,107586,110640
2018,2018,104584,110640
2019,2019,122250,null
2020,2020,113656,null
2021,2021,106190,null
2022,2022,113805,null
2023,2023,129474,null
2024,2024,116025,null
2025,2025,121736,104949
2026,2026,110640,443
2027,2027,121736,119779
2028,2028,111811,110640
2029,2029,478,127147
2030,2030,478,129474
2031,2031,478,122942
2032,2032,112527,113805
2033,2033,121736,null
2034,2034,117538,null
2035,2035,112527,null
2036,2036,121736,113359
2037,2037,122264,113084
2038,2038,121736,122732
2039,2039,121736,111746
